onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
364.44580078125	5.38037109375	artefact	n/a	all	all	369.826171875	746385	757404	n/a	n/a	n/a	n/a	n/a	n/a
707.322265625	31.041015625	artefact	n/a	all	all	738.36328125	1448596	1512168	n/a	n/a	n/a	n/a	n/a	n/a
744.900390625	22.28955078125	artefact	n/a	all	all	767.18994140625	1525556	1571205	n/a	n/a	n/a	n/a	n/a	n/a
1169.52880859375	14.248046875	artefact	n/a	all	all	1183.77685546875	2395195	2424375	n/a	n/a	n/a	n/a	n/a	n/a
1188.0576171875	1.35546875	artefact	n/a	all	all	1189.4130859375	2433142	2435918	n/a	n/a	n/a	n/a	n/a	n/a
1195.94189453125	2.35546875	artefact	n/a	all	all	1198.29736328125	2449289	2454113	n/a	n/a	n/a	n/a	n/a	n/a
1485.578125	4.0830078125	artefact	n/a	all	all	1489.6611328125	3042464	3050826	n/a	n/a	n/a	n/a	n/a	n/a
1741.85107421875	3.041015625	artefact	n/a	all	all	1744.89208984375	3567311	3573539	n/a	n/a	n/a	n/a	n/a	n/a
1757.0078125	0.38037109375	artefact	n/a	all	all	1757.38818359375	3598352	3599131	n/a	n/a	n/a	n/a	n/a	n/a
1760.15673828125	0.39697265625	artefact	n/a	all	all	1760.5537109375	3604801	3605614	n/a	n/a	n/a	n/a	n/a	n/a
1773.1484375	1.5703125	artefact	n/a	all	all	1774.71875	3631408	3634624	n/a	n/a	n/a	n/a	n/a	n/a
1784.4130859375	0.34716796875	artefact	n/a	all	all	1784.76025390625	3654478	3655189	n/a	n/a	n/a	n/a	n/a	n/a
1787.537109375	0.26416015625	artefact	n/a	all	all	1787.80126953125	3660876	3661417	n/a	n/a	n/a	n/a	n/a	n/a
1875.49560546875	0.603515625	artefact	n/a	all	all	1876.09912109375	3841015	3842251	n/a	n/a	n/a	n/a	n/a	n/a
2026.08251953125	0.29736328125	artefact	n/a	all	all	2026.3798828125	4149417	4150026	n/a	n/a	n/a	n/a	n/a	n/a
2032.42138671875	0.462890625	artefact	n/a	all	all	2032.88427734375	4162399	4163347	n/a	n/a	n/a	n/a	n/a	n/a
2254.33056640625	0.37158203125	artefact	n/a	all	all	2254.7021484375	4616869	4617630	n/a	n/a	n/a	n/a	n/a	n/a
2879.54541015625	0.99169921875	artefact	n/a	all	all	2880.537109375	5897309	5899340	n/a	n/a	n/a	n/a	n/a	n/a
2990.1650390625	0.9833984375	artefact	n/a	all	all	2991.1484375	6123858	6125872	n/a	n/a	n/a	n/a	n/a	n/a
17.67529296875	3058.06591796875	stimulation	SPESclin	all	all	3075.7412109375	36199	6299118	n/a	n/a	n/a	n/a	n/a	n/a
19.009765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	19.010765625	38932	38934.048	monophasic	T01-T02	0.008	0.2	0.001	n/a
24.00927734375	0.001	electrical_stimulation	SPESclin	n/a	n/a	24.01027734375	49171	49173.048	monophasic	T01-T02	0.008	0.2	0.001	n/a
29.0087890625	0.001	electrical_stimulation	SPESclin	n/a	n/a	29.0097890625	59410	59412.048	monophasic	T01-T02	0.008	0.2	0.001	n/a
34.00830078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	34.00930078125	69649	69651.048	monophasic	T01-T02	0.008	0.2	0.001	n/a
39.0078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	39.0088125	79888	79890.048	monophasic	T01-T02	0.008	0.2	0.001	n/a
44.5126953125	0.001	electrical_stimulation	SPESclin	n/a	n/a	44.5136953125	91162	91164.048	monophasic	T02-T01	0.008	0.2	0.001	n/a
49.51220703125	0.001	electrical_stimulation	SPESclin	n/a	n/a	49.51320703125	101401	101403.048	monophasic	T02-T01	0.008	0.2	0.001	n/a
54.51171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	54.51271875	111640	111642.048	monophasic	T02-T01	0.008	0.2	0.001	n/a
59.51123046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	59.51223046875	121879	121881.048	monophasic	T02-T01	0.008	0.2	0.001	n/a
64.51123046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	64.51223046875	132119	132121.048	monophasic	T02-T01	0.008	0.2	0.001	n/a
76.2421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	76.2431875	156144	156146.048	monophasic	T02-T03	0.008	0.2	0.001	n/a
81.24169921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	81.24269921875	166383	166385.048	monophasic	T02-T03	0.008	0.2	0.001	n/a
86.2412109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	86.2422109375	176622	176624.048	monophasic	T02-T03	0.008	0.2	0.001	n/a
91.2412109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	91.2422109375	186862	186864.048	monophasic	T02-T03	0.008	0.2	0.001	n/a
96.24072265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	96.24172265625	197101	197103.048	monophasic	T02-T03	0.008	0.2	0.001	n/a
101.9765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	101.9775625	208848	208850.048	monophasic	T03-T02	0.008	0.2	0.001	n/a
106.97607421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	106.97707421875	219087	219089.048	monophasic	T03-T02	0.008	0.2	0.001	n/a
111.97607421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	111.97707421875	229327	229329.048	monophasic	T03-T02	0.008	0.2	0.001	n/a
116.9755859375	0.001	electrical_stimulation	SPESclin	n/a	n/a	116.9765859375	239566	239568.048	monophasic	T03-T02	0.008	0.2	0.001	n/a
121.97509765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	121.97609765625	249805	249807.048	monophasic	T03-T02	0.008	0.2	0.001	n/a
133.7060546875	0.001	electrical_stimulation	SPESclin	n/a	n/a	133.7070546875	273830	273832.048	monophasic	T03-T04	0.008	0.2	0.001	n/a
138.70556640625	0.001	electrical_stimulation	SPESclin	n/a	n/a	138.70656640625	284069	284071.048	monophasic	T03-T04	0.008	0.2	0.001	n/a
143.705078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	143.706078125	294308	294310.048	monophasic	T03-T04	0.008	0.2	0.001	n/a
148.70458984375	0.001	electrical_stimulation	SPESclin	n/a	n/a	148.70558984375	304547	304549.048	monophasic	T03-T04	0.008	0.2	0.001	n/a
153.7041015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	153.7051015625	314786	314788.048	monophasic	T03-T04	0.008	0.2	0.001	n/a
159.45361328125	0.001	electrical_stimulation	SPESclin	n/a	n/a	159.45461328125	326561	326563.048	monophasic	T04-T03	0.008	0.2	0.001	n/a
164.453125	0.001	electrical_stimulation	SPESclin	n/a	n/a	164.454125	336800	336802.048	monophasic	T04-T03	0.008	0.2	0.001	n/a
169.45263671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	169.45363671875	347039	347041.048	monophasic	T04-T03	0.008	0.2	0.001	n/a
174.4521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	174.4531484375	357278	357280.048	monophasic	T04-T03	0.008	0.2	0.001	n/a
179.4521484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	179.4531484375	367518	367520.048	monophasic	T04-T03	0.008	0.2	0.001	n/a
191.16943359375	0.001	electrical_stimulation	SPESclin	n/a	n/a	191.17043359375	391515	391517.048	monophasic	T04-T05	0.008	0.2	0.001	n/a
196.16943359375	0.001	electrical_stimulation	SPESclin	n/a	n/a	196.17043359375	401755	401757.048	monophasic	T04-T05	0.008	0.2	0.001	n/a
201.1689453125	0.001	electrical_stimulation	SPESclin	n/a	n/a	201.1699453125	411994	411996.048	monophasic	T04-T05	0.008	0.2	0.001	n/a
206.16845703125	0.001	electrical_stimulation	SPESclin	n/a	n/a	206.16945703125	422233	422235.048	monophasic	T04-T05	0.008	0.2	0.001	n/a
211.16796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	211.16896875	432472	432474.048	monophasic	T04-T05	0.008	0.2	0.001	n/a
217.0263671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	217.0273671875	444470	444472.048	monophasic	T05-T04	0.008	0.2	0.001	n/a
222.02587890625	0.001	electrical_stimulation	SPESclin	n/a	n/a	222.02687890625	454709	454711.048	monophasic	T05-T04	0.008	0.2	0.001	n/a
227.025390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	227.026390625	464948	464950.048	monophasic	T05-T04	0.008	0.2	0.001	n/a
232.02490234375	0.001	electrical_stimulation	SPESclin	n/a	n/a	232.02590234375	475187	475189.048	monophasic	T05-T04	0.008	0.2	0.001	n/a
237.02490234375	0.001	electrical_stimulation	SPESclin	n/a	n/a	237.02590234375	485427	485429.048	monophasic	T05-T04	0.008	0.2	0.001	n/a
248.6650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	248.6660390625	509266	509268.048	monophasic	T05-T06	0.008	0.2	0.001	n/a
253.66455078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	253.66555078125	519505	519507.048	monophasic	T05-T06	0.008	0.2	0.001	n/a
258.6640625	0.001	electrical_stimulation	SPESclin	n/a	n/a	258.6650625	529744	529746.048	monophasic	T05-T06	0.008	0.2	0.001	n/a
263.66357421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	263.66457421875	539983	539985.048	monophasic	T05-T06	0.008	0.2	0.001	n/a
268.6630859375	0.001	electrical_stimulation	SPESclin	n/a	n/a	268.6640859375	550222	550224.048	monophasic	T05-T06	0.008	0.2	0.001	n/a
274.4296875	0.001	electrical_stimulation	SPESclin	n/a	n/a	274.4306875	562032	562034.048	monophasic	T06-T05	0.008	0.2	0.001	n/a
279.42919921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	279.43019921875	572271	572273.048	monophasic	T06-T05	0.008	0.2	0.001	n/a
284.4287109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	284.4297109375	582510	582512.048	monophasic	T06-T05	0.008	0.2	0.001	n/a
289.42822265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	289.42922265625	592749	592751.048	monophasic	T06-T05	0.008	0.2	0.001	n/a
294.42822265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	294.42922265625	602989	602991.048	monophasic	T06-T05	0.008	0.2	0.001	n/a
306.16845703125	0.001	electrical_stimulation	SPESclin	n/a	n/a	306.16945703125	627033	627035.048	monophasic	T06-T07	0.008	0.2	0.001	n/a
311.16796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	311.16896875	637272	637274.048	monophasic	T06-T07	0.008	0.2	0.001	n/a
316.16748046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	316.16848046875	647511	647513.048	monophasic	T06-T07	0.008	0.2	0.001	n/a
321.1669921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	321.1679921875	657750	657752.048	monophasic	T06-T07	0.008	0.2	0.001	n/a
326.1669921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	326.1679921875	667990	667992.048	monophasic	T06-T07	0.008	0.2	0.001	n/a
331.9248046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	331.9258046875	679782	679784.048	monophasic	T07-T06	0.008	0.2	0.001	n/a
336.92431640625	0.001	electrical_stimulation	SPESclin	n/a	n/a	336.92531640625	690021	690023.048	monophasic	T07-T06	0.008	0.2	0.001	n/a
341.923828125	0.001	electrical_stimulation	SPESclin	n/a	n/a	341.924828125	700260	700262.048	monophasic	T07-T06	0.008	0.2	0.001	n/a
346.92333984375	0.001	electrical_stimulation	SPESclin	n/a	n/a	346.92433984375	710499	710501.048	monophasic	T07-T06	0.008	0.2	0.001	n/a
351.92333984375	0.001	electrical_stimulation	SPESclin	n/a	n/a	351.92433984375	720739	720741.048	monophasic	T07-T06	0.008	0.2	0.001	n/a
363.66357421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	363.66457421875	744783	744785.048	monophasic	T07-T08	0.008	0.2	0.001	Current is lower than requested
368.6630859375	0.001	electrical_stimulation	SPESclin	n/a	n/a	368.6640859375	755022	755024.048	monophasic	T07-T08	0.008	0.2	0.001	Current is lower than requested
373.66259765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	373.66359765625	765261	765263.048	monophasic	T07-T08	0.008	0.2	0.001	Current is lower than requested
378.662109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	378.663109375	775500	775502.048	monophasic	T07-T08	0.008	0.2	0.001	Current is lower than requested
383.66162109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	383.66262109375	785739	785741.048	monophasic	T07-T08	0.008	0.2	0.001	Current is lower than requested
389.43359375	0.001	electrical_stimulation	SPESclin	n/a	n/a	389.43459375	797560	797562.048	monophasic	T08-T07	0.008	0.2	0.001	Current is lower than requested
394.43310546875	0.001	electrical_stimulation	SPESclin	n/a	n/a	394.43410546875	807799	807801.048	monophasic	T08-T07	0.008	0.2	0.001	Current is lower than requested
399.4326171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	399.4336171875	818038	818040.048	monophasic	T08-T07	0.008	0.2	0.001	Current is lower than requested
404.43212890625	0.001	electrical_stimulation	SPESclin	n/a	n/a	404.43312890625	828277	828279.048	monophasic	T08-T07	0.008	0.2	0.001	Current is lower than requested
409.431640625	0.001	electrical_stimulation	SPESclin	n/a	n/a	409.432640625	838516	838518.048	monophasic	T08-T07	0.008	0.2	0.001	Current is lower than requested
421.1357421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	421.1367421875	862486	862488.048	monophasic	T09-T10	0.008	0.2	0.001	n/a
426.13525390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	426.13625390625	872725	872727.048	monophasic	T09-T10	0.008	0.2	0.001	n/a
431.134765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	431.135765625	882964	882966.048	monophasic	T09-T10	0.008	0.2	0.001	n/a
436.13427734375	0.001	electrical_stimulation	SPESclin	n/a	n/a	436.13527734375	893203	893205.048	monophasic	T09-T10	0.008	0.2	0.001	n/a
441.1337890625	0.001	electrical_stimulation	SPESclin	n/a	n/a	441.1347890625	903442	903444.048	monophasic	T09-T10	0.008	0.2	0.001	n/a
447.0263671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	447.0273671875	915510	915512.048	monophasic	T10-T09	0.008	0.2	0.001	n/a
452.02587890625	0.001	electrical_stimulation	SPESclin	n/a	n/a	452.02687890625	925749	925751.048	monophasic	T10-T09	0.008	0.2	0.001	n/a
457.025390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	457.026390625	935988	935990.048	monophasic	T10-T09	0.008	0.2	0.001	n/a
462.02490234375	0.001	electrical_stimulation	SPESclin	n/a	n/a	462.02590234375	946227	946229.048	monophasic	T10-T09	0.008	0.2	0.001	n/a
467.0244140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	467.0254140625	956466	956468.048	monophasic	T10-T09	0.008	0.2	0.001	n/a
478.61328125	0.001	electrical_stimulation	SPESclin	n/a	n/a	478.61428125	980200	980202.048	monophasic	T10-T11	0.008	0.2	0.001	n/a
483.61279296875	0.001	electrical_stimulation	SPESclin	n/a	n/a	483.61379296875	990439	990441.048	monophasic	T10-T11	0.008	0.2	0.001	n/a
488.6123046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	488.6133046875	1000678	1000680.048	monophasic	T10-T11	0.008	0.2	0.001	n/a
