onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
491.91748046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	491.91848046875	1007447	1007449.048	monophasic	MIL3-MIL2	0.002	0.2	0.001	n/a
496.9169921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	496.9179921875	1017686	1017688.048	monophasic	MIL3-MIL2	0.002	0.2	0.001	n/a
501.91650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	501.91750390625	1027925	1027927.048	monophasic	MIL3-MIL2	0.002	0.2	0.001	n/a
506.91650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	506.91750390625	1038165	1038167.048	monophasic	MIL3-MIL2	0.002	0.2	0.001	n/a
511.916015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	511.917015625	1048404	1048406.048	monophasic	MIL3-MIL2	0.002	0.2	0.001	n/a
523.4189453125	0.001	electrical_stimulation	SPESclin	n/a	n/a	523.4199453125	1071962	1071964.048	monophasic	MIL3-MIL4	0.002	0.2	0.001	n/a
528.41845703125	0.001	electrical_stimulation	SPESclin	n/a	n/a	528.41945703125	1082201	1082203.048	monophasic	MIL3-MIL4	0.002	0.2	0.001	n/a
533.41796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	533.41896875	1092440	1092442.048	monophasic	MIL3-MIL4	0.002	0.2	0.001	n/a
538.41748046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	538.41848046875	1102679	1102681.048	monophasic	MIL3-MIL4	0.002	0.2	0.001	n/a
543.4169921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	543.4179921875	1112918	1112920.048	monophasic	MIL3-MIL4	0.002	0.2	0.001	n/a
549.16650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	549.16750390625	1124693	1124695.048	monophasic	MIL4-MIL3	0.002	0.2	0.001	n/a
554.166015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	554.167015625	1134932	1134934.048	monophasic	MIL4-MIL3	0.002	0.2	0.001	n/a
559.16552734375	0.001	electrical_stimulation	SPESclin	n/a	n/a	559.16652734375	1145171	1145173.048	monophasic	MIL4-MIL3	0.002	0.2	0.001	n/a
564.1650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	564.1660390625	1155410	1155412.048	monophasic	MIL4-MIL3	0.002	0.2	0.001	n/a
569.1650390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	569.1660390625	1165650	1165652.048	monophasic	MIL4-MIL3	0.002	0.2	0.001	n/a
580.896484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	580.897484375	1189676	1189678.048	monophasic	MIL4-MIL5	0.002	0.2	0.001	n/a
585.89599609375	0.001	electrical_stimulation	SPESclin	n/a	n/a	585.89699609375	1199915	1199917.048	monophasic	MIL4-MIL5	0.002	0.2	0.001	n/a
590.8955078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	590.8965078125	1210154	1210156.048	monophasic	MIL4-MIL5	0.002	0.2	0.001	n/a
595.8955078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	595.8965078125	1220394	1220396.048	monophasic	MIL4-MIL5	0.002	0.2	0.001	n/a
600.89501953125	0.001	electrical_stimulation	SPESclin	n/a	n/a	600.89601953125	1230633	1230635.048	monophasic	MIL4-MIL5	0.002	0.2	0.001	n/a
606.63427734375	0.001	electrical_stimulation	SPESclin	n/a	n/a	606.63527734375	1242387	1242389.048	monophasic	MIL5-MIL4	0.002	0.2	0.001	n/a
611.6337890625	0.001	electrical_stimulation	SPESclin	n/a	n/a	611.6347890625	1252626	1252628.048	monophasic	MIL5-MIL4	0.002	0.2	0.001	n/a
616.63330078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	616.63430078125	1262865	1262867.048	monophasic	MIL5-MIL4	0.002	0.2	0.001	n/a
621.6328125	0.001	electrical_stimulation	SPESclin	n/a	n/a	621.6338125	1273104	1273106.048	monophasic	MIL5-MIL4	0.002	0.2	0.001	n/a
626.63232421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	626.63332421875	1283343	1283345.048	monophasic	MIL5-MIL4	0.002	0.2	0.001	n/a
638.3818359375	0.001	electrical_stimulation	SPESclin	n/a	n/a	638.3828359375	1307406	1307408.048	monophasic	MIL5-MIL6	0.002	0.2	0.001	n/a
643.38134765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	643.38234765625	1317645	1317647.048	monophasic	MIL5-MIL6	0.002	0.2	0.001	n/a
648.380859375	0.001	electrical_stimulation	SPESclin	n/a	n/a	648.381859375	1327884	1327886.048	monophasic	MIL5-MIL6	0.002	0.2	0.001	n/a
653.38037109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	653.38137109375	1338123	1338125.048	monophasic	MIL5-MIL6	0.002	0.2	0.001	n/a
658.3798828125	0.001	electrical_stimulation	SPESclin	n/a	n/a	658.3808828125	1348362	1348364.048	monophasic	MIL5-MIL6	0.002	0.2	0.001	n/a
664.1396484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	664.1406484375	1360158	1360160.048	monophasic	MIL6-MIL5	0.002	0.2	0.001	n/a
669.13916015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	669.14016015625	1370397	1370399.048	monophasic	MIL6-MIL5	0.002	0.2	0.001	n/a
674.138671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	674.139671875	1380636	1380638.048	monophasic	MIL6-MIL5	0.002	0.2	0.001	n/a
679.13818359375	0.001	electrical_stimulation	SPESclin	n/a	n/a	679.13918359375	1390875	1390877.048	monophasic	MIL6-MIL5	0.002	0.2	0.001	n/a
684.1376953125	0.001	electrical_stimulation	SPESclin	n/a	n/a	684.1386953125	1401114	1401116.048	monophasic	MIL6-MIL5	0.002	0.2	0.001	n/a
695.91015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	695.91115625	1425224	1425226.048	monophasic	AL7-AL8	0.002	0.2	0.001	n/a
700.90966796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	700.91066796875	1435463	1435465.048	monophasic	AL7-AL8	0.002	0.2	0.001	n/a
705.9091796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	705.9101796875	1445702	1445704.048	monophasic	AL7-AL8	0.002	0.2	0.001	n/a
710.90869140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	710.90969140625	1455941	1455943.048	monophasic	AL7-AL8	0.002	0.2	0.001	n/a
715.908203125	0.001	electrical_stimulation	SPESclin	n/a	n/a	715.909203125	1466180	1466182.048	monophasic	AL7-AL8	0.002	0.2	0.001	n/a
721.88623046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	721.88723046875	1478423	1478425.048	monophasic	AL8-AL7	0.002	0.2	0.001	n/a
726.8857421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	726.8867421875	1488662	1488664.048	monophasic	AL8-AL7	0.002	0.2	0.001	n/a
731.88525390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	731.88625390625	1498901	1498903.048	monophasic	AL8-AL7	0.002	0.2	0.001	n/a
736.884765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	736.885765625	1509140	1509142.048	monophasic	AL8-AL7	0.002	0.2	0.001	n/a
741.884765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	741.885765625	1519380	1519382.048	monophasic	AL8-AL7	0.002	0.2	0.001	n/a
753.39111328125	0.001	electrical_stimulation	SPESclin	n/a	n/a	753.39211328125	1542945	1542947.048	monophasic	AL8-AL9	0.002	0.2	0.001	n/a
758.390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	758.391625	1553184	1553186.048	monophasic	AL8-AL9	0.002	0.2	0.001	n/a
763.39013671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	763.39113671875	1563423	1563425.048	monophasic	AL8-AL9	0.002	0.2	0.001	n/a
768.3896484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	768.3906484375	1573662	1573664.048	monophasic	AL8-AL9	0.002	0.2	0.001	n/a
773.38916015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	773.39016015625	1583901	1583903.048	monophasic	AL8-AL9	0.002	0.2	0.001	n/a
779.13037109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	779.13137109375	1595659	1595661.048	monophasic	AL9-AL8	0.002	0.2	0.001	n/a
784.1298828125	0.001	electrical_stimulation	SPESclin	n/a	n/a	784.1308828125	1605898	1605900.048	monophasic	AL9-AL8	0.002	0.2	0.001	n/a
789.12939453125	0.001	electrical_stimulation	SPESclin	n/a	n/a	789.13039453125	1616137	1616139.048	monophasic	AL9-AL8	0.002	0.2	0.001	n/a
794.12890625	0.001	electrical_stimulation	SPESclin	n/a	n/a	794.12990625	1626376	1626378.048	monophasic	AL9-AL8	0.002	0.2	0.001	n/a
799.12841796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	799.12941796875	1636615	1636617.048	monophasic	AL9-AL8	0.002	0.2	0.001	n/a
810.876953125	0.001	electrical_stimulation	SPESclin	n/a	n/a	810.877953125	1660676	1660678.048	monophasic	AL9-AL10	0.002	0.2	0.001	n/a
815.876953125	0.001	electrical_stimulation	SPESclin	n/a	n/a	815.877953125	1670916	1670918.048	monophasic	AL9-AL10	0.002	0.2	0.001	n/a
820.87646484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	820.87746484375	1681155	1681157.048	monophasic	AL9-AL10	0.002	0.2	0.001	n/a
825.8759765625	0.001	electrical_stimulation	SPESclin	n/a	n/a	825.8769765625	1691394	1691396.048	monophasic	AL9-AL10	0.002	0.2	0.001	n/a
830.87548828125	0.001	electrical_stimulation	SPESclin	n/a	n/a	830.87648828125	1701633	1701635.048	monophasic	AL9-AL10	0.002	0.2	0.001	n/a
836.625	0.001	electrical_stimulation	SPESclin	n/a	n/a	836.626	1713408	1713410.048	monophasic	AL10-AL9	0.002	0.2	0.001	n/a
841.62451171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	841.62551171875	1723647	1723649.048	monophasic	AL10-AL9	0.002	0.2	0.001	n/a
846.6240234375	0.001	electrical_stimulation	SPESclin	n/a	n/a	846.6250234375	1733886	1733888.048	monophasic	AL10-AL9	0.002	0.2	0.001	n/a
851.6240234375	0.001	electrical_stimulation	SPESclin	n/a	n/a	851.6250234375	1744126	1744128.048	monophasic	AL10-AL9	0.002	0.2	0.001	n/a
856.62353515625	0.001	electrical_stimulation	SPESclin	n/a	n/a	856.62453515625	1754365	1754367.048	monophasic	AL10-AL9	0.002	0.2	0.001	n/a
868.32763671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	868.32863671875	1778335	1778337.048	monophasic	IPL1-IPL2	0.002	0.2	0.001	n/a
873.3271484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	873.3281484375	1788574	1788576.048	monophasic	IPL1-IPL2	0.002	0.2	0.001	n/a
878.3271484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	878.3281484375	1798814	1798816.048	monophasic	IPL1-IPL2	0.002	0.2	0.001	n/a
883.32666015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	883.32766015625	1809053	1809055.048	monophasic	IPL1-IPL2	0.002	0.2	0.001	n/a
888.326171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	888.327171875	1819292	1819294.048	monophasic	IPL1-IPL2	0.002	0.2	0.001	n/a
894.07568359375	0.001	electrical_stimulation	SPESclin	n/a	n/a	894.07668359375	1831067	1831069.048	monophasic	IPL2-IPL1	0.002	0.2	0.001	n/a
899.0751953125	0.001	electrical_stimulation	SPESclin	n/a	n/a	899.0761953125	1841306	1841308.048	monophasic	IPL2-IPL1	0.002	0.2	0.001	n/a
904.07470703125	0.001	electrical_stimulation	SPESclin	n/a	n/a	904.07570703125	1851545	1851547.048	monophasic	IPL2-IPL1	0.002	0.2	0.001	n/a
909.07421875	0.001	electrical_stimulation	SPESclin	n/a	n/a	909.07521875	1861784	1861786.048	monophasic	IPL2-IPL1	0.002	0.2	0.001	n/a
914.07373046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	914.07473046875	1872023	1872025.048	monophasic	IPL2-IPL1	0.002	0.2	0.001	n/a
925.91015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	925.91115625	1896264	1896266.048	monophasic	IPL2-IPL3	0.002	0.2	0.001	n/a
930.91015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	930.91115625	1906504	1906506.048	monophasic	IPL2-IPL3	0.002	0.2	0.001	n/a
935.90966796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	935.91066796875	1916743	1916745.048	monophasic	IPL2-IPL3	0.002	0.2	0.001	n/a
940.9091796875	0.001	electrical_stimulation	SPESclin	n/a	n/a	940.9101796875	1926982	1926984.048	monophasic	IPL2-IPL3	0.002	0.2	0.001	n/a
945.90869140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	945.90969140625	1937221	1937223.048	monophasic	IPL2-IPL3	0.002	0.2	0.001	n/a
951.54345703125	0.001	electrical_stimulation	SPESclin	n/a	n/a	951.54445703125	1948761	1948763.048	monophasic	IPL3-IPL2	0.002	0.2	0.001	n/a
956.54296875	0.001	electrical_stimulation	SPESclin	n/a	n/a	956.54396875	1959000	1959002.048	monophasic	IPL3-IPL2	0.002	0.2	0.001	n/a
961.54248046875	0.001	electrical_stimulation	SPESclin	n/a	n/a	961.54348046875	1969239	1969241.048	monophasic	IPL3-IPL2	0.002	0.2	0.001	n/a
966.5419921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	966.5429921875	1979478	1979480.048	monophasic	IPL3-IPL2	0.002	0.2	0.001	n/a
971.54150390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	971.54250390625	1989717	1989719.048	monophasic	IPL3-IPL2	0.002	0.2	0.001	n/a
983.255859375	0.001	electrical_stimulation	SPESclin	n/a	n/a	983.256859375	2013708	2013710.048	monophasic	IPL3-IPL4	0.002	0.2	0.001	n/a
988.25537109375	0.001	electrical_stimulation	SPESclin	n/a	n/a	988.25637109375	2023947	2023949.048	monophasic	IPL3-IPL4	0.002	0.2	0.001	n/a
993.2548828125	0.001	electrical_stimulation	SPESclin	n/a	n/a	993.2558828125	2034186	2034188.048	monophasic	IPL3-IPL4	0.002	0.2	0.001	n/a
998.25439453125	0.001	electrical_stimulation	SPESclin	n/a	n/a	998.25539453125	2044425	2044427.048	monophasic	IPL3-IPL4	0.002	0.2	0.001	n/a
1003.25390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	1003.25490625	2054664	2054666.048	monophasic	IPL3-IPL4	0.002	0.2	0.001	n/a
1009.01708984375	0.001	electrical_stimulation	SPESclin	n/a	n/a	1009.01808984375	2066467	2066469.048	monophasic	IPL4-IPL3	0.002	0.2	0.001	n/a
1014.0166015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	1014.0176015625	2076706	2076708.048	monophasic	IPL4-IPL3	0.002	0.2	0.001	n/a
1019.01611328125	0.001	electrical_stimulation	SPESclin	n/a	n/a	1019.01711328125	2086945	2086947.048	monophasic	IPL4-IPL3	0.002	0.2	0.001	n/a
1024.015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	1024.016625	2097184	2097186.048	monophasic	IPL4-IPL3	0.002	0.2	0.001	n/a
1029.01513671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	1029.01613671875	2107423	2107425.048	monophasic	IPL4-IPL3	0.002	0.2	0.001	n/a
1040.76416015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	1040.76516015625	2131485	2131487.048	monophasic	IPL4-IPL5	0.002	0.2	0.001	n/a
1045.763671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	1045.764671875	2141724	2141726.048	monophasic	IPL4-IPL5	0.002	0.2	0.001	n/a
