onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
8.52978515625	0.2978515625	artefact	n/a	all	all	8.82763671875	17469	18079	n/a	n/a	n/a	n/a	n/a	n/a
191.33447265625	0.25634765625	artefact	n/a	all	all	191.5908203125	391853	392378	n/a	n/a	n/a	n/a	n/a	n/a
778.53515625	0.28955078125	artefact	n/a	all	all	778.82470703125	1594440	1595033	n/a	n/a	n/a	n/a	n/a	n/a
789.994140625	1.07568359375	artefact	n/a	all	all	791.06982421875	1617908	1620111	n/a	n/a	n/a	n/a	n/a	n/a
846.49462890625	3.83056640625	artefact	n/a	all	all	850.3251953125	1733621	1741466	n/a	n/a	n/a	n/a	n/a	n/a
882.69140625	0.28125	artefact	n/a	all	all	882.97265625	1807752	1808328	n/a	n/a	n/a	n/a	n/a	n/a
1552.28857421875	0.8193359375	artefact	n/a	all	all	1553.10791015625	3179087	3180765	n/a	n/a	n/a	n/a	n/a	n/a
1574.0390625	1.00927734375	artefact	n/a	all	all	1575.04833984375	3223632	3225699	n/a	n/a	n/a	n/a	n/a	n/a
1579.32568359375	0.19873046875	artefact	n/a	all	all	1579.5244140625	3234459	3234866	n/a	n/a	n/a	n/a	n/a	n/a
1701.7333984375	0.19873046875	artefact	n/a	all	all	1701.93212890625	3485150	3485557	n/a	n/a	n/a	n/a	n/a	n/a
221.24755859375	37.63525390625	seizure	clin	diffuse	FOL7,FOL8,CL1,CL2,CL3,CL4,CL5,CL6,CL7,CL8	258.8828125	453115	530192	n/a	n/a	n/a	n/a	n/a	n/a
753.59423828125	24.35205078125	seizure	clin	diffuse	CL1,CL2,CL3,CL4,MML3,MML4,MML5	777.9462890625	1543361	1593234	n/a	n/a	n/a	n/a	n/a	n/a
24.05908203125	1957.13037109375	stimulation	SPESclin	all	all	1981.189453125	49273	4057476	n/a	n/a	n/a	n/a	n/a	n/a
24.580078125	0.001	electrical_stimulation	SPESclin	n/a	n/a	24.581078125	50340	50342.048	monophasic	CL1-CL2	0.002	0.2	0.001	n/a
29.57958984375	0.001	electrical_stimulation	SPESclin	n/a	n/a	29.58058984375	60579	60581.048	monophasic	CL1-CL2	0.002	0.2	0.001	n/a
34.5791015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	34.5801015625	70818	70820.048	monophasic	CL1-CL2	0.002	0.2	0.001	n/a
39.57861328125	0.001	electrical_stimulation	SPESclin	n/a	n/a	39.57961328125	81057	81059.048	monophasic	CL1-CL2	0.002	0.2	0.001	n/a
44.578125	0.001	electrical_stimulation	SPESclin	n/a	n/a	44.579125	91296	91298.048	monophasic	CL1-CL2	0.002	0.2	0.001	n/a
50.32763671875	0.001	electrical_stimulation	SPESclin	n/a	n/a	50.32863671875	103071	103073.048	monophasic	CL2-CL1	0.002	0.2	0.001	n/a
55.3271484375	0.001	electrical_stimulation	SPESclin	n/a	n/a	55.3281484375	113310	113312.048	monophasic	CL2-CL1	0.002	0.2	0.001	n/a
60.32666015625	0.001	electrical_stimulation	SPESclin	n/a	n/a	60.32766015625	123549	123551.048	monophasic	CL2-CL1	0.002	0.2	0.001	n/a
65.326171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	65.327171875	133788	133790.048	monophasic	CL2-CL1	0.002	0.2	0.001	n/a
70.326171875	0.001	electrical_stimulation	SPESclin	n/a	n/a	70.327171875	144028	144030.048	monophasic	CL2-CL1	0.002	0.2	0.001	n/a
82.275390625	0.001	electrical_stimulation	SPESclin	n/a	n/a	82.276390625	168500	168502.048	monophasic	CL2-CL3	0.002	0.2	0.001	n/a
87.27490234375	0.001	electrical_stimulation	SPESclin	n/a	n/a	87.27590234375	178739	178741.048	monophasic	CL2-CL3	0.002	0.2	0.001	n/a
92.2744140625	0.001	electrical_stimulation	SPESclin	n/a	n/a	92.2754140625	188978	188980.048	monophasic	CL2-CL3	0.002	0.2	0.001	n/a
97.27392578125	0.001	electrical_stimulation	SPESclin	n/a	n/a	97.27492578125	199217	199219.048	monophasic	CL2-CL3	0.002	0.2	0.001	n/a
102.2734375	0.001	electrical_stimulation	SPESclin	n/a	n/a	102.2744375	209456	209458.048	monophasic	CL2-CL3	0.002	0.2	0.001	n/a
107.8359375	0.001	electrical_stimulation	SPESclin	n/a	n/a	107.8369375	220848	220850.048	monophasic	CL3-CL2	0.002	0.2	0.001	n/a
112.83544921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	112.83644921875	231087	231089.048	monophasic	CL3-CL2	0.002	0.2	0.001	n/a
117.83544921875	0.001	electrical_stimulation	SPESclin	n/a	n/a	117.83644921875	241327	241329.048	monophasic	CL3-CL2	0.002	0.2	0.001	n/a
122.8349609375	0.001	electrical_stimulation	SPESclin	n/a	n/a	122.8359609375	251566	251568.048	monophasic	CL3-CL2	0.002	0.2	0.001	n/a
127.83447265625	0.001	electrical_stimulation	SPESclin	n/a	n/a	127.83547265625	261805	261807.048	monophasic	CL3-CL2	0.002	0.2	0.001	n/a
139.58349609375	0.001	electrical_stimulation	SPESclin	n/a	n/a	139.58449609375	285867	285869.048	monophasic	CL5-CL6	0.002	0.2	0.001	n/a
