onset	duration	trial_type	sub_type	electrodes_involved_onset	electrodes_involved_offset	offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_current	electrical_stimulation_frequency	electrical_stimulation_pulsewidth	notes
4.04931640625	0.39208984375	artefact	n/a	all	all	4.44140625	8293	9096	n/a	n/a	n/a	n/a	n/a	n/a
75.52978515625	0.423828125	artefact	n/a	all	all	75.95361328125	154685	155553	n/a	n/a	n/a	n/a	n/a	n/a
83.73486328125	2.52294921875	artefact	n/a	all	all	86.2578125	171489	176656	n/a	n/a	n/a	n/a	n/a	n/a
124.6748046875	0.69970703125	artefact	n/a	all	all	125.37451171875	255334	256767	n/a	n/a	n/a	n/a	n/a	n/a
128.2578125	0.9326171875	artefact	n/a	all	all	129.1904296875	262672	264582	n/a	n/a	n/a	n/a	n/a	n/a
138.75244140625	0.26513671875	artefact	n/a	all	all	139.017578125	284165	284708	n/a	n/a	n/a	n/a	n/a	n/a
139.55810546875	0.296875	artefact	n/a	all	all	139.85498046875	285815	286423	n/a	n/a	n/a	n/a	n/a	n/a
140.7666015625	65.353515625	artefact	n/a	all	all	206.1201171875	288290	422134	n/a	n/a	n/a	n/a	n/a	n/a
210.0634765625	0.61474609375	artefact	n/a	all	all	210.67822265625	430210	431469	n/a	n/a	n/a	n/a	n/a	n/a
237.10595703125	0.4345703125	artefact	n/a	all	all	237.54052734375	485593	486483	n/a	n/a	n/a	n/a	n/a	n/a
307.71337890625	2.54443359375	artefact	n/a	all	all	310.2578125	630197	635408	n/a	n/a	n/a	n/a	n/a	n/a
316.7451171875	1.52685546875	artefact	n/a	all	all	318.27197265625	648694	651821	n/a	n/a	n/a	n/a	n/a	n/a
322.236328125	2.2158203125	artefact	n/a	all	all	324.4521484375	659940	664478	n/a	n/a	n/a	n/a	n/a	n/a
355.00341796875	0.38134765625	artefact	n/a	all	all	355.384765625	727047	727828	n/a	n/a	n/a	n/a	n/a	n/a
390.42041015625	0.3603515625	artefact	n/a	all	all	390.78076171875	799581	800319	n/a	n/a	n/a	n/a	n/a	n/a
395.31787109375	0.4453125	artefact	n/a	all	all	395.76318359375	809611	810523	n/a	n/a	n/a	n/a	n/a	n/a
398.52978515625	0.33935546875	artefact	n/a	all	all	398.869140625	816189	816884	n/a	n/a	n/a	n/a	n/a	n/a
400.49072265625	3.689453125	artefact	n/a	all	all	404.18017578125	820205	827761	n/a	n/a	n/a	n/a	n/a	n/a
405.2080078125	1.89794921875	artefact	n/a	all	all	407.10595703125	829866	833753	n/a	n/a	n/a	n/a	n/a	n/a
517.681640625	0.41357421875	artefact	n/a	all	all	518.09521484375	1060212	1061059	n/a	n/a	n/a	n/a	n/a	n/a
598.607421875	0.4453125	artefact	n/a	all	all	599.052734375	1225948	1226860	n/a	n/a	n/a	n/a	n/a	n/a
622.77734375	0.40283203125	artefact	n/a	all	all	623.18017578125	1275448	1276273	n/a	n/a	n/a	n/a	n/a	n/a
655.1943359375	111.54052734375	artefact	n/a	all	all	766.73486328125	1341838	1570273	n/a	n/a	n/a	n/a	n/a	n/a
827.80517578125	0.41357421875	artefact	n/a	all	all	828.21875	1695345	1696192	n/a	n/a	n/a	n/a	n/a	n/a
869	0.61474609375	artefact	n/a	all	all	869.61474609375	1779712	1780971	n/a	n/a	n/a	n/a	n/a	n/a
892.68896484375	0.646484375	artefact	n/a	all	all	893.33544921875	1828227	1829551	n/a	n/a	n/a	n/a	n/a	n/a
937.18017578125	2.4169921875	artefact	n/a	all	all	939.59716796875	1919345	1924295	n/a	n/a	n/a	n/a	n/a	n/a
961.26806640625	100.14501953125	artefact	n/a	all	all	1061.4130859375	1968677	2173774	n/a	n/a	n/a	n/a	n/a	n/a
1155.03515625	0.37109375	artefact	n/a	all	all	1155.40625	2365512	2366272	n/a	n/a	n/a	n/a	n/a	n/a
1220.70654296875	0.52978515625	artefact	n/a	all	all	1221.236328125	2500007	2501092	n/a	n/a	n/a	n/a	n/a	n/a
1293.14111328125	0.4453125	artefact	n/a	all	all	1293.58642578125	2648353	2649265	n/a	n/a	n/a	n/a	n/a	n/a
1343.8125	0.4345703125	artefact	n/a	all	all	1344.2470703125	2752128	2753018	n/a	n/a	n/a	n/a	n/a	n/a
1393.25439453125	3.625	artefact	n/a	all	all	1396.87939453125	2853385	2860809	n/a	n/a	n/a	n/a	n/a	n/a
1401.79150390625	65.1728515625	artefact	n/a	all	all	1466.96435546875	2870869	3004343	n/a	n/a	n/a	n/a	n/a	n/a
1499.91162109375	0.5087890625	artefact	n/a	all	all	1500.42041015625	3071819	3072861	n/a	n/a	n/a	n/a	n/a	n/a
1511.66748046875	13.81982421875	artefact	n/a	all	all	1525.4873046875	3095895	3124198	n/a	n/a	n/a	n/a	n/a	n/a
